index,text,label
1988,The Dubai government said one person had a heart attack as a result of the smoke and the rush to get out of the building ,1
1989,If I know them well  the top players  I think they still will be in good shape when it comes to the Australian Open ,1
1990,The campaign expects Rubio to come in third place in Iowa  second in New Hampshire  and then finishing in first in South Carolina on February 20 ,1
1991,Labour  s leadership is heading  in the opposite direction to where voters are  on big issues  an ex  minister says ,1
1992,Mr Brown was standing in the kitchen when he started to feel a bit cold  and he noticed the door had disappeared ,1
1993,Even after last week  s drop  its biggest since September 2011  the index is just 6 ,1
1994,5 percent below that level ,1
1995,"Because as things would turn out  there remain just a few loose ends to be tied up on that front                                                      
",1
1996,The decision to remain in the house is entirely her choice  and she has been given the option to leave at any time if she changes her mind  the show added ,1
1997,You can do this on any two days of the week that suit you  but it is best to be consistent so you get into a pattern ,1
1998,He also produced some of his wife  s shows in America  which continued off and on for 15 years ,1
1999,Some progress has been made this year  with the US opening up towards Iran after it committed to a new nuclear programme ,1
2000,They found that 71 per cent were successful for two weeks  while 61 per cent were successful for one month and 46 per cent for six months ,1
2001,The final third is made up of establishment Republicans  but their support is spread among five or six candidates ,1
2002,In social media  Facebook came out on top because of the network effect  The more of your friends are on it  the better it gets ,1
2003,"It  s not a middle  class school and doesn  t try to push any middle  class values on to the kids                                              
",1
2004,I don  t think home education itself is a child protection worry but we do need to as a society keep our eye on all the children in our community  she added ,1
2005,Mr Blair says   It was fine ,1
2006,"He feels that he is not understood about the problems he faces there                                                      
",1
2007,It was lovely and the whole evening we kept saying we could not believe what had happened  she added ,1
2008,"When I was there  if I was dry  struggling with writing  I would just go hang out with some people                                                  
",1
2009,It was from stress  he says  adding that he spent weeks in hospital  and ended up using a walking frame ,1
2010,These barriers suggest that it will be a while before refugees pay more in tax than they receive in state support ,1
2011,"She told the newspaper   She was just the life and soul of everything  loved by everyone who met her                                                      
",1
2012,People who use the scheme will stay in the property a lot longer  this is likely to happen with the existing scheme too  he said ,1
2013,Fairfax Media drove through Mr Palmer  s electorate on Thursday and planned to ask 100 voters if they were  more likely  or  less likely  to vote for Mr Palmer in 2016  than they were in 2013 ,1
2014,Show me a kid who has done a paper round or a Saturday job in a coffee bar and I  ll show you a model citizen in the making ,1
2015,She suggested that at one point it was as high as 34 per cent  but it  s not clear whether Google or Apple had the larger share of revenue  Bloomberg reported ,1
2016,We shouldn  t cut them off from sweet things  but humans were not designed to eat too much sugar ,1
2017,I have neither travelled nor been to any other country since I arrived in the UK over 20 years ago ,1
2018,Cameron will be seeking to reach a deal on a package of reforms at a summit in Brussels on 18 and 19 February ,1
2019,But those who go on a speed awareness course learn something  don  t collect points and we believe  go on to be better drivers and thus less likely to make a fault claim ,1
2020,It has taken a long time but the result is the exposure of the worst case of team  based doping that this country has ever seen ,1
2021,They can  t believe it is that monthly fee and you can get as much access to the planes as you need ,1
2022,She said the woman had told her shortly before the attack that she was planning an abortion and had said she  cannot keep  the baby ,1
2023,Asked if the EU could survive the migration crisis  Mr Blair told Fox Business   It can survive it  but it  s going to be a big challenge ,1
2024,Before the earnings announcement  the company  s shares rose 55 cents  or 0 ,1
2025,6  to  99 ,1
2026,99 ,1
2027,But investigators later found an abandoned vehicle  a couple miles away  from the original crash site and concluded that the vehicle was involved in the earlier hit  and  run ,1
2028,It was the first day of share trading in Australia for 2016  and its losses from last year were extended ,1
2029,US President Barack Obama  right  arrives in the snow on Air Force One at the Detroit Metropolitan Airport on Wednesday ,1
2030,It  s one thing I look at and it makes me smile because for a long time I didn  t have that ,1
2031,China makes clear that it sees the collapse of North Korea  s brutal regime as a greater threat than that country  s nuclear  weapons programme ,1
2032,He even tried to get out of paying for her medical treatment by saying that at the time of the incident she had health insurance and that the insurance company had already paid out for some of her care ,1
2033,I think this is because he was surrounded by artists and he was so well known as a writer that he just stuck to his writing path  she says ,1
2034,And by the looks of it  working and being a mom has taken its toll on the young actress ,1
2035,We do not see any way to maintain a similar level of trade defence measures if China is granted market economy status ,1
2036,About 1  300 workers are now employed on the project which is scheduled to be completed by December 2016 ,1
2037,It should be noted  however  that not every NBA team is as interested in reaching out to its less visible surrounding communities ,1
2038,But I really believe Australia have a squad  if they pick the right players and they perform then  I think the people who are out there writing them off could really be surprised ,1
2039,We need to be prepared for this disease to start spreading and help countries across the world by preparing them for its arrival ,1
2040,We also want to show respect to those owners in the area and ensure we don  t have everybody driving around in their streets ,1
2041,A similar index for service industries continued an expansion  coming in at 54 ,1
2042,4 for December  up from 53 ,1
2043,6 in November ,1
2044,He said while he was there  he would often drink up to three bottles of wine a day by himself ,1
2045,"We have about three members that we are speaking to on the Democratic side who are still making up their minds                                                      
",1
2046,Not least  because I would get to control my time a bit more and see my children  he says ,1
2047,In one email  Clinton even seemed to coach a top adviser on how to send secure information outside secure channels ,1
2048,Will be disappointed to have come off at half  time with an injury after coming back into the side ,1
2049,The latest federal jobs report showed their average weekly earnings have risen 2 ,1
2050,7 percent annually since 2009  much faster than the national average for non  management employees ,1
2051,When you  re 2  1 up and defending a lead with 10 minutes to go then you  re disappointed ,1
2052,The travel restrictions have been imposed throughout the countries after hundreds of thousands made their way across the area last year ,1
2053,So when I got  to London  it was incredible because there  s a whole fourth meal of the day which is tea ,1
2054,As soon as I finish with one thing  it  s all over for me and I  m on to the next ,1
2055,I thought we  ve had it all this time let  s suffer a bit more and get the title ,1
2056,emails is  the first thing I do when I wake up and the last thing I do before I go to sleep  she says ,1
2057,Jeremy Corbyn has left Labour an extraordinary 27 per cent behind when voters are asked who has the best team to solve the country  s problems  the biggest gap ever ,1
2058,So we thought by being honest saying we  re having problems like most people do it would help connect with people ,1
2059,Even after yesterday  s sharp fall  the Shanghai stock market index is more than 40 per cent higher than it was for two years before prices began to take off in late 2014 ,1
2060,And he can expect more of the same for the next two days  with the temperature predicted to hit 35 before some relief from the heat on Friday ,1
2061,A woman caught travelling 57 kilometres over the speed limit had her 10  month  old daughter in the car ,1
2062,Given the number of half  naked photos she posts of herself  such as this one of her on holiday  right  what more can she expect ,1
2063,That support for parents needs to come from a community children  s centre where people feel welcomed and included ,1
2064,He would then be expected to move up to a senior public school in September 2019  which is when Mr Cameron is expected to step down ,1
2065,"We wanted to determine where ancient DNA samples would fit with respect to a modern population model and to map individuals into that model                                                
",1
2066,I was not sorry  I had done nothing wrong  I wanted to meet with  the woman  and I wanted to put the record straight  he told the jury ,1
2067,But prosecutors knew that Trump  s wife couldn  t recall ever sending that newspaper and kept that crucial fact from the defense ,1
2068,"I  m aware of the code and how to handle these situations and I know a lot of players are very much reading up on it and making themselves prepared for this sort of situation                        
",1
2069,"The vast majority of refugees  including Iraqi refugees  have not caused any harm to our country and will not cause any harm to our country  she said                                  
",1
2070,It  s hard to say because as soon as I got injured  I couldn  t walk  he said ,1
2071,There is also a  40  000 limit on the amount that you and your employer can pay in over a year ,1
2072,This gave me plenty of time to think and in my case  it was an opportunity to think about my wish ,1
2073,Spurs had three offers for the 22  year  old rejected during the summer  their final bid was rejected on the last day of the summer transfer window ,1
2074,And I really didn  t know until  like  the reviews started coming out  and I was just like  OK ,1
2075,I think if she carries on the way she  s going  she  s not going to have a very happy life ,1
2076,To qualify for the main stage  a candidate had to be either among the top six in an average of the five most recent national polls  or among the top five in an average of the five most recent Iowa or New Hampshire polls ,1
2077,Our message is clear  we fully support our junior doctor colleagues and want to serve our future patients safely ,1
2078,The rate was positive for a third month in a row but was below market expectations for a modest increase to 0 ,1
2079,3 percent ,1
2080,This time  Britain won  t be fighting on the beaches  or on the landing grounds  or anywhere else for that matter ,1
2081,For a sentence to be reviewed  the attorney general  s office must receive a complaint from at least one member of the public ,1
2082,When something bad happens anywhere in the world  we  re told about it within an hour or two ,1
2083,In London  shares in retailer Next fell 5 ,1
2084,5  after it reported  disappointing  sales in the run  up to Christmas ,1
2085,Mrs Stephen  who has daughters living in London  suffered a stroke shortly before moving to the holiday village ,1
2086,There  s less reason to have to lie about this one because younger men  at least  are far less threatened than older men ,1
2087,That  s a view shared by many in the parliamentary Liberal Party  though it remains entirely possible that Abbott will surprise colleagues and after spending time with family over summer  discussing his future  decide to quit ,1
2088,"Young people who don  t have bank accounts  who get paid in cash  who are not part of the online connected generation  they will get left behind                                  
",1
2089,"People like him have done incredible harm to people in our country and to his own country  he said                                                      
",1
2090,The victim describes the men as of African appearance and aged in their late teens to early 20s  a police spokesman said ,1
2091,"It was certainly nice to go away and beat Newcastle  we haven  t brought back points from there for some time                                                  
",1
2092,When you  re a good junior and you have the success early  you have to learn it and you have to deal with it  she said ,1
2093,The Government completed a consultation on plans to double the maximum fee cap for money claims  increase all civil court fees  raise the divorce charge  and double fees for asylum and immigration cases  at the end of last year ,1
2094,And then  you know  20 years later you  re standing in the video store and you  re looking at all the choices ,1
2095,We always have to think about the situation now  who possibly can help  plus who can help us from next season on for the next three  four  five years ,1
2096,"It  s very exciting for me just to think about all of these wonderful plants that are growing are going to improve the quality of life of many people around our country                              
",1
2097,I  ve had a lot of great days in my life but none better than today  he said ,1
2098,Last year  s intervention in Yemen by a Saudi  sponsored coalition can be seen in the same light ,1
2099,I think you will find there was some competition for those two top positions  and that resulted in the walk  out ,1
2100,On Tuesday  Ms Jones said Labour ministers had not met their own performance targets for the NHS over the past five years ,1
2101,Chelsea fans have been criticised for appearing to destroy a Munich restaurant back in 2012 after video footage was leaked on Sunday evening of an incident that took place in the hours before the Champions League victory four years ago ,1
2102,I was 34 and it  s probably fair to say that I hadn  t gone without alcohol for more than 48 hours during the previous 15 years ,1
2103,She heard later that he had  moved to Iraq  but was shocked when I told her that he was suspected of being an IS fighter ,1
2104,I have a lot of stretch marks now  dealing with such a huge change in my body is hard ,1
2105,We are struggling to come to terms with the loss of our daughter and with the terrible injuries that my wife and her mother have suffered ,1
2106,We  ll continue to travel while running our blog and social media channels  and keep working for our clients and expanding our business ,1
2107,In this way I believe that Prince Philip saved engineering in the UK  ensuring that it has not merely a great history  but a great future too ,1
2108,Mark  who had been treated for his condition in London  can be heard saying   Where  s my boy ,1
2109,I won  t go to the Chelsea game  I  ll just let him focus and get on with it ,1
2110,In Sydney  the shares rose 7 ,1
2111,5 per cent  the most in more than six years  to close  15 ,1
2112,26 ,1
2113,Instead  he  s raising money for Republican John Kasich  though he might end up backing Hillary Clinton anyway ,1
2114,An engagement ring was not seen on Miss Hall  s hand when the pair walked the red carpet arm  in  arm on Sunday night ,1
2115,Apple  meanwhile  has taken advantage of accounting rules that could allow it to pay virtually no tax in Australia on its profits in 2016 ,1
2116,It is important that each and every one of us feel safe to seek treatment when we are ill or in pain ,1
2117,The majority of those points will be scored by the hosts  who have won 12 in a row at home ,1
2118,Today Mr Cameron said he would not rush an agreement if it was not  available  in time for the Brussels summit on February 18 ,1
2119,He  s taken his team to 12  1 and does exactly what he  s asked to do within the system ,1
2120,With six kids and no money coming in  I don  t know what I  m supposed to do ,1
2121,Obama walks to the Oval Office on August 7  2014  the same day he announced the beginning of air strikes on ISIS ,1
2122,Because I was an only child  this was very important to me  and there wasn  t very much of anything else that I could do ,1
2123,Then I  d get home from school  and I would just stuff my face and then I would feel guilty again ,1
2124,You start out not being able to walk  then you slowly start walking and then after a while you can run again ,1
2125,This is how it goes in baseball  if not the bigger picture  You make the best decision you can with the information available at the time ,1
2126,In 1990 the world  s ten biggest banks had just  3 ,1
2127,6 trillion of assets  6 ,1
2128,6 trillion in today  s prices   equivalent to 16  of global GDP ,1
2129,"We then got home and were locked out because she  d forgotten the key  so we had to wait in the rain for my dad to come home from work                                
",1
2130,The anxiety and emotional stuff is still there but I can deal with it a lot easier  she explains ,1
2131,"People should be extremely careful before they part with their hard  earned money for any products that are sold to prevent the common cold or other infections                                        
",1
2132,If I keep going  I  ll get gold status before March when my policy gets renewed  which will mean my premium won  t increase  he says ,1
2133,If they were not at ease  they could not show themselves and there would be nothing for her to carry away ,1
2134,So just how much was the development of this new art form in the UK a reaction to the politics of the time ,1
2135,"Oil prices have hit their lowest in over 11 years as the diplomatic fall out between Saudi Arabia and Iran has killed speculation that OPEC members might agree to cut back on production which would lift prices                      
",1
2136,I can take driving lessons now as well  before I couldn  t even fit behind the wheel of a car ,1
2137,There are now players in my selection who want to play  but they cannot play because I choose another player ,1
2138,When you elect me  we  ll create opportunities for working men and women in this country  all over this country ,1
2139,It  s been that time of year when the rich and powerful  as well as the simply famous  head to a Swiss mountain village to discuss the big issues of the day and attempt to put the world to rights ,1
2140,I don  t see it as any different from the five  a  day campaign  we know what we should be eating  but so many of us don  t do it ,1
2141,As a result  it is difficult to push the prices of these assets up and it is easy to have them fall ,1
2142,For League Two Cambridge United  the impact of last season  s match with Manchester United has been long  lasting ,1
2143,How he spoke last night is probably how we  d all like to speak at some stage in front of people ,1
2144,"A few days later  just after dark  soldiers found him sitting outside his house in the new village                                                        
",1
2145,I think it  s all about raising a question rather than finding all the answers  she said ,1
2146,The 21  year  old children  s football coach went missing after a night out in the city on 19 December ,1
2147,December to remember  It was the best December in history for the U ,1
2148,S ,1
2149,auto industry  with sales of 1 ,1
2150,6 million cars and trucks ,1
2151,At least in the case of the sanctions placed on Iran  their leaders had to deal with their own internal public opinion ,1
2152,However  there is plenty of red tape standing in the way  such as permission from the NFL franchise  and the insurance sign  off ,1
2153,It is each of us who can save lives  it is each of us who can protect ourselves and others from death and serious injury as we share the road ,1
2154,One of the most immediate changes for passengers in Australia  s largest state will is the virtual retirement of paper tickets which happened on 1 January ,1
2155,If you work  do you produce more  or add more value for your employer or clients  than you did  say  18 years ago ,1
2156,But its estimate of the country  s gross domestic product was about equal to analysts  forecasts and didn  t hurt stocks ,1
2157,Most of them watched Clinton lose eight years ago  and they say her organization now matches the Barack Obama operation that beat her in 2008 ,1
2158,That  s not a criticism of the former  but it  s one reason why the latter might stand out ,1
2159,The body of a man has been found in the landing gear of a plane in Paris after the passenger jet touched down in Europe after an 11 hour flight from Brazil ,1
2160,A Samsung spokesman said the company was investigating  a small number  of cases involving non  recalled machines ,1
2161,The president will hold a meeting in Virginia on Thursday to discuss gun violence and the proposed changes to background checks ,1
2162,A new poll shows Republican Donald Trump leading Ted Cruz two  to  one in New Hampshire  less than three weeks before the primary ,1
2163,Over the next decade more than 1 billion young people will enter the global labour market  and only 40  will be working in jobs that currently exist  estimates the World Bank ,1
2164,Clinton  in her many visits to the White House  has chosen to enter and exit out of sight of reporters ,1
2165,Prime Minister David Cameron has announced a review into whether officers who  shoot to kill  in the line of duty should have greater legal protection ,1
2166,His mother met him as he walked off the court  and the two went straight to the tournament  s transportation office  from which they were driven away ,1
2167,A spokeswoman said   The NHS has robust plans in place to ensure those who need emergency treatment will continue to receive it ,1
2168,It  s making us upset and not able to work properly because we are trying to hide and not let people see us because we are not confident ,1
2169,Another wanted to know if the airline would be able to hold onto their order from McDonald  s and serve it to them at dinner time ,1
2170,It has already been to court once and fell apart but the police have been brilliant and they fought so hard to get the case back into court ,1
2171,And it will take an unprecedented amount of political will for the city and county to raise the money needed for housing  as well as to find places to put it ,1
2172,The 25  year  old man who has been detained is expected to appear at Glasgow Sheriff Court on Wednesday ,1
2173,A state of emergency was declared in Tennessee  North Carolina  Virginia  Maryland  Pennsylvania  Georgia  New York  and the District of Columbia ,1
2174,I wanted a bigger role and to kind of be looked at as one of the top guys on the team ,1
2175,The longest anyone had been at the fire front was 12 hours  but those back at the station did not stop working  he said ,1
2176,The two teams are not afraid to invest in youth and to give players the opportunities they wouldn  t get in other Premier League teams ,1
2177,Women tend to monitor and think about relationships more than men do  and they tend to become aware of relationship problems more quickly ,1
2178,Among the local films being made or released this year  there are several with a diverse cast or subject matter ,1
2179,As we have the strongest teams in Europe already involved  the only way to bring in another team would be through expansion ,1
2180,Other European countries are also asking the same question  as thousands more refugees stream in from Syria and North Africa ,1
2181,Will feel he might have done more to keep out the Chelsea striker  s second goal but certainly couldn  t much for his first ,1
2182,He  d be heading a ball away on our six  yard box from a set  piece and within seconds he  d be down the other end and scoring ,1
2183,It is too dangerous right now to try to get her out  and we haven  t been able to get the money to buy her back ,1
2184,In a statement following the report  s publication  Theresa May  the home secretary  told MPs that she had suspended both men  s assets ,1
2185,People watched and filmed a mother and daughter who were trapped in their car by a fallen tree  instead of offering help ,1
2186,I think down the line  it will make it so that it isn  t news  it doesn  t matter  so it doesn  t have to be something that  s a big announcement  just something that is what it is ,1
2187,To do that when you  re traveling all over the country  that  s a pretty good indication that things are better ,1
2188,As I walked on my own round the tiny exercise yard for 30 minutes  three prison officers looked on ,1
2189,"It  s the first such victory for a computer program  and it came a decade before anyone expected it                                                      
",1
2190,This is like a secret on the tour that everybody knows  but we don  t talk about it  he said ,1
2191,Only 12  said they had needed to switch doctors in the previous 12 months because their doctor wasn  t in their health plan network  5  said the change had been a big problem for them ,1
2192,There was a period when she regularly lost three  set matches but after working hard on her fitness she has not lost one since May ,1
2193,This is the biggest change to government guidelines for 30 years and brings recommended levels for men  from 21 units per week  into line with existing ones for women ,1
2194,You can see how an organisation like the BBC could build a digital rolling news feed and not have a TV channel ,1
2195,She had just been dropped off by a friend and needed to cross the railway station to get to her car ,1
2196,The big serving 28  year  old believes he has the  big weapons  to mix it with the top players ,1
2197,But junior doctors are so angry at his proposed changes to their contracts that they are planning a wave of strikes  starting next week ,1
2198,It  s not just how do we stay calm  but  how are we  taking personal responsibility for how we let this happen ,1
2199,The industrial action centres on the opposition of England  s 55  000 junior doctors to Government changes to their contracts ,1
2200,We  ll go across there in a game that can really set both sides up in terms of going on a bit of a run ,1
2201,The ISIS statement  posted online shortly after the attack  said four ISIS fighters carried it out and warned of  worse  to come ,1
2202,We have solid reasons to feel optimistic about the prospects of our company  despite challenging market conditions we currently face ,1
2203,The agreement between 31 nations  including France and the UK  is about sharing information rather than a new law or tax ,1
2204,They argue that it is up to countries like the UK and the US to make themselves more competitive on tax ,1
2205,People  s trust in politics is broken  and we won  t fix that until we show people that politicians trust them ,1
2206,I had a boyfriend  a home  a career and for the first time in years I was fairly happy with my looks and life in general ,1
2207,"It certainly was not appearing on the world stage in the way that it did after the release of those records                                                      
",1
2208,After a certain amount of time I knew I was in big trouble  White told  Good Morning America  in an exclusive interview ,1
2209,The former model and writer initially said in the episode that she would stay in the house despite the death of her husband  with whom she has a son  Duncan Jones ,1
2210,North Wales Police have also released CCTV images of Mr Hill whose body was discovered two days later at his flat ,1
2211,While police may move in for an arrest  the thought process behind the 30  second action is civilians will need time to escape a threat ,1
2212,It  s almost like everyone is always questioning him all of the time  He  s the highest ranked of the younger players in the top 20 ,1
2213,In addition to the 31 suspects detained by federal officers  city police arrested two men from North Africa  aged 16 and 23 ,1
2214,He had a rule  said friends  not to stand on a street corner for any length of time in case he was recognised ,1
2215,The crisis in Europe has renewed interest in finding a diplomatic solution to the war that has killed more than 200  000 people in Syria  caused vast destruction and left much of the country in the hands of hard  core Islamist militants ,1
2216,As a result many residents were forced to turn to charities providing services  such as food banks for support  while councils kept the money that was not spent ,1
2217,She gave back everything the game gave to her and I just don  t think anyone can be critical of her ,1
2218,Microsoft also is one of the tech companies the administration has reached out to for help in a campaign to combat the Islamic State terror group ,1
2219,"My new year resolution to stop fighting with people on the internet has not got off to a good start                                                        
",1
2220,"This experience really has helped me and many other people to understand a lot of things  she says                                                        
",1
2221,I think that certain media is just trying to create a story out of it without any proof  Djokovic said ,1
2222,I remember Andrew  a man with a history of attempted suicide who was staying in a shed at the bottom of a friend  s garden after losing his job  family and home ,1
2223,Miss Hall has not made her views on the 2016 US presidential election clear  but in 2008  she seemed to back the Democrats ,1
2224,Cameron had sent a note to the agency after the election that read  simply   What can I say ,1
2225,It reported this would be  in addition  to the 20  000 refugees the UK has already agreed to take mainly from camps on the borders of Syria  by 2020 ,1
2226,The bad luck for them is that  this season  the league is more difficult for everybody so  once you lack a bit of confidence  it can happen to anybody ,1
2227,It is illegal to make or cause to be made in the books  minutes  records or accounts of an association any entry that is false in any material particular  knowing such entry is false ,1
2228,It can involve reaching out a hand of support in the moments afterwards  offering practical help  or sending a message once things have died down ,1
2229,But Mr Trump  a billionaire businessman and former reality TV star said he would hold a competing event to raise money for US military veterans ,1
2230,There  s a couple of nice horses there and he has missed the jump a little bit in a couple of his trials so it might be better he  s drawn out rather than in ,1
2231,I was left feeling like I couldn  t be the kind of mom that I wanted to be  said Frank ,1
2232,Its findings have been published at a time when the debate over a seven day NHS has never been more intense ,1
2233,We have a crowd here  our supporters  and we don  t need to travel  so for us it  s a little bit of an advantage ,1
2234,"My phone  s run out of battery about three times since the final because everyone keeps sending me so many messages                                                    
",1
2235,Life was a constant struggle to recover from the trauma of being locked up alone for 23 hours a day  Mr ,1
2236,Obama wrote ,1
2237,What we  re saying is exactly what George Osborne should have done five years ago  which is that you invest ,1
2238,I  ll write out what happens entirely in words  break it up into pages  and then I start drawing ,1
2239,He faces up to eight years in prison and a fine of  250  000 if convicted of all charges ,1
2240,It appears the man took significant effort to not have his name recorded by government departments  agencies or businesses ,1
2241,When we got married  it soon became apparent that it had to be an open marriage if it was going to work for him ,1
2242,But acting was something I could do  and because I found that I was good at it  I wanted to make the effort to invest time and effort into doing it ,1
2243,He said   If you are looking to buy your first home in the next 12 months  check your credit rating ,1
2244,"They key issue remains a political transition and Assad  s own future  though how that will be addressed remains unclear                                                    
",1
2245,As always there were a number of tight decisions  especially with a number of players not being available to play in recent weeks  the coach said ,1
2246,It was also the four words that eventually led to the 20  year  old getting dropped from Australia  s Davis Cup team for the semi  final against Great Britain ,1
2247,She said on the day of the attack she had taken Dakota for a walk twice  and fed her ,1
2248,No specific city deal projects have been identified yet  but it is expected to include better bus and train services as part of a Metro scheme ,1
2249,An ACT government spokeswoman said an independent report commissioned by the government found the event contributed  20 ,1
2250,7 million to the ACT economy last year  but it was not known how much went to the adult entertainment industry ,1
2251,We definitely knew the women  s game in Australia is quite big and that they  re very professional  but I was quite surprised with the significant amount of interest there has been ,1
2252,But it  s the best advice I  ve ever heard  and it changed my life more than any other single piece of advice ,1
2253,Although concrete figures on homeless veterans in the UK are hard to come by  it is a recognised problem ,1
2254,Other days I spot the sign for the small village as I approach  and I see that father and son once again ,1
2255,And if you make it hard for them to win an election if they block those laws  they  ll change course  I promise you ,1
2256,"He also rejected the prospect of Israeli security measures on the West Bank bringing an end to the latest cycle of violence  which began in October                                          
",1
2257,I was such a fan of John Wayne  and the one meeting I had with him was just an amazing meeting  he said of the actor ,1
2258,He was very clearly telling US businesses that if they wanted to come to Britain  they had to play by the rules ,1
2259,Over the last five years I  ve done 700 speeches and town hall meetings all throughout the state of Iowa  and it has been an incredible right ,1
2260,If you  re Iranian  if you  re North Korean  and you look at that  you say to yourself  giving up the weapons  even after all of these negotiations  may not be the best approach ,1
2261,"The comments to his branch members and supporters are a clear indication that Mr Abbott is likely to remain in politics beyond the 2016 election and on in to the future                                  
",1
2262,"We are looking at fish but  of course  there is that concern that  if this stuff is in the water  it can be affecting other wildlife  he tells Vice                          
",1
2263,When we asked why they would not apply for principal jobs  they gave a whole list of things  she said ,1
2264,It  s so important to have confidence that if our children are sick there is somewhere we can take them that is a state  of  the  art  world  class treatment facility ,1
2265,With the wave just a few hundred metres behind us  I wanted to capture the scene  but I couldn  t ,1
2266,It can take up to 15 days for the process to go through  although around two  thirds are completed more quickly ,1
2267,The number of background checks on potential buyers  a guide to future sales  has risen in the wake of mass shootings in the past ,1
2268,The men  aged 50 and 36  have reportedly told police that they don  t know who attacked them or why ,1
2269,This vital measure of the nations  economic health has a long way to go to get back on track ,1
2270,I think a good photographer is not only someone who takes nice pictures but someone who has a decent personality  since that  s reflected in the photos ,1
2271,From January to March you can return to watch the tiny babies push their way out of the sand and down to the water ,1
2272,In a way  what we  re doing is turning the commercial model on its head and saying small can be beautiful ,1
2273,The post office owners are on holiday but are understood to be returning to deal with the aftermath of the explosion and fire ,1
2274,It  s the same amount of pollution as 4 ,1
2275,5 million cars put out every day  he said ,1
2276,"The couple believed her and went for dinner at a friend  s house  which happened to be next door                                                      
",1
2277,If you want to believe all the reports out there  then obviously  if you read them  then we  ve got a terrible relationship  Scott said ,1
2278,In 1994  during the Rams  last season in the L ,1
2279,A ,1
2280,area  they drew fewer than 44  000 fans per game ,1
2281,"I can  t imagine how it must be to raise a small child on your own  they are hard work and not always great company                                          
",1
2282,I just knew she needed time to recover  he said  adding that it was difficult to be highly motivated on the practice court after all that had happened  and with the next major still some way off ,1
2283,Police say members of a tour group she should have been part of returned to the resort and couldn  t find her ,1
2284,A man who also suffered from a mental illness  who sought treatment and did all the things we thought were needed to keep him in the best space possible ,1
2285,"So it is possible and we have to believe in that  but first you have to apply pressure on the leaders                                                    
",1
2286,I  m trying to find a balance between hearing all the bad news and enjoying what I  ve wanted for so long  she says ,1
2287,It must be remembered that  as a members  organisation  the Tour is never going to impose heavy sanctions on players for slow play ,1
2288,So we don  t just look at the faces that you would see on TV or on stage or on the screen but also the people behind it ,1
2289,The statement said Trump agreed to appear at the debate only if Fox contributed  5 million to Trump  s charities ,1
2290,Syrian armed rebel groups said on Saturday they held the Syrian government and Russia responsible for any failure of peace talks to end the country  s civil war  even before negotiations were due to start ,1
2291,The Sunday papers were full of it  several of them having secured  exclusive  interviews with the various players ,1
2292,One was to file a complaint to the World Bank seeking an investigation into what was being done with donors  money ,1
2293,"So I make breakfast  I make sure  of  their meals  I make sure they  ve got something to do during the day                                          
",1
2294,I  m pretty shocked and upset by it and I just feel so disappointed in our government that they are not doing anything to help ,1
2295,The safety administration found out about the accident last week  from an attorney for the victim  s family  he said ,1
2296,I think they need to learn from it and have consequences  but I don  t blame them  Mrs Graham said ,1
2297,The Broncos lost control of the game against South Sydney last Friday night in a 10  minute period in the second half through a lack of intensity  which could be seen in their defence and their kick  chase ,1
2298,At one complex  a two  bedroom apartment that cost nearly  4  000 a month at the peak of the boom now goes for about  1  600 ,1
2299,U ,1
2300,S ,1
2301,industry operated at 76 ,1
2302,1 percent of its total capacity in January  a decline of 0 ,1
2303,1 percent from December  the Fed said ,1
2304,She doesn  t really give you a lot  so you kind of have to go out there and take everything you get  Williams said ,1
2305,The problem is that no one really knows the right time until months later and then it  s too late ,1
2306,I know a terrorist when I see one and those are definitely terrorists who should not be allowed in the country ,1
2307,Not only did Anderson mention the 55 shot  there  s been 11 killed in seven days in Chicago ,1
2308,For  5 more  customers can get an add  on package such as Spanish  language networks and even more sports ,1
2309,It  s well worth a watch  but I couldn  t help but feel it would have been a bit more interesting if there had been some scientific background in it ,1
2310,"Cruz said that he was working in  good faith  to  improve  the bill so it could pass Congress and be signed into law                                          
",1
2311,We don  t train  we only recover so that  s the situation now  he said ,1
2312,I left China without knowing a word of English  and suddenly realised I  d lost my entire identity  not only as someone from China  but also as a writer ,1
2313,The new work  which was approved in 2008 but then removed from his 2010 plan  will include staff quarters ,1
2314,But  since I don  t have a personal chef and I  m frequently on the go  this is what works ,1
2315,And our survey shows that a lot of people take these drugs without having the right amount of time to be able to sleep  which is about seven hours ,1
2316,THE Conservative Party promised ahead of its election victory in 2010 that it would bring annual net migration below 100  000 a year ,1
2317,He also argued that EU member states should be in  competition  with each other to offer firms the lowest corporate tax rates ,1
2318,The president  s office said Hollande cited  the terrorist threat  in asking the government to present a bill at the Feb ,1
2319,I can tell you  though  I don  t think this election is who can beat up on the other Republicans the best ,1
2320,"It can be turned on from the app  and scheduled to warm up ready for when you wake up                                                        
",1
2321,Around half of the general public said they definitely wouldn  t feel comfortable talking to an employer about a mental health problem  she said ,1
2322,The Met Office has issued yellow  be aware  warnings on Monday for south  west and south  east England  and warned people to be alert to the risk of surface flooding in those areas ,1
2323,I enjoyed reading Harry Potter so much that I found it was giving me confidence in other aspects of my life ,1
2324,And it  s not that you don  t really have personal experience having owned a gun  but it  s that things you said  support for Australia  s tough anti  gun policies ,1
2325,His five  day visit to Italy and France is the first by an Iranian president in nearly two decades ,1
