index,text,label
2386,"a cat is perched on the coast with a doll 
a kitchen with clean walls  wood cabinets ",0
2387,a restroom with a glass shower  sink  and tub ,0
2388,a kitchen with a grill roll from him ,0
2389,a tall multistory building with a clock and blue trim ,0
2390,a bathroom with a glass shower  sink and mirror ,0
2391,a kitchen with a stove and cabinets and sink ,0
2392,"a person standing next to a scooter 
the view of a motorcycle  and some motorcycles ",0
2393,a horse is saddled up the other stands behind ,0
2394,a man standing next to a scooter in front of a street ,0
2395,a bathroom with a mirrors reflection on far in the bathroom sink ,0
2396,"a plane is flying in the background 
a man wearing a glass serving plate looking ahead computer surf boards ",0
2397,a kitchen filled with pans  oranges and pears ,0
2398,a bathroom with a mirrors reflection on far in the outside ,0
2399,a woman in jeans point ,0
2400,a kitchen with a grill roll from him ,0
2401,a large scree cake tucked into the sunset ,0
2402,a person holding a beige colored table on the sidewalk ,0
2403,a multicolored jet air giant with cows in the background in the air amongst the runway ,0
2404,a kitchen filled with pans  a shelf in it ,0
2405,a white toilet sitting nearby ,0
2406,a picture of a red train with side by side ,0
2407,a kitchen filled with pans  and refrigerator ,0
2408,a man sitting next to a bike on a street ,0
2409,a baby is riding a yellow motorcycle ,0
2410,"a red truck driving by 
a kitchen filled with pans  and utensils ",0
2411,a motorcycle parked next to each other in a parking lot ,0
2412,man and a woman holding items toward a building ,0
2413,a group of men near an outside deck s cargo hold ,0
2414,a man in a paper is sitting nearby ,0
2415,a white airplane in flight ,0
2416,a woman is sitting on a coast with people on the street ,0
2417,a bath tub with a glass reflection  a shelf  toilet and a shower ,0
2418,"a row of people standing under a commercial plane in the tarmac 
a person is holding a banana in the rain ",0
2419,a man on a chair as the house trees ,0
2420,small bathroom with a mirrors reflection on far in the bowl ,0
2421,a tv in a bathroom on the sink ,0
2422,the tiled bathroom with countertop  a cupboard  glass paper painted shower ,0
2423,a kitchen with a grill roll ,0
2424,a us air force airplane ,0
2425,a dual sink vanity with marble cabinet with a litterbox ,0
2426,a white cat sitting nearby ,0
2427,a close up of a colorful  sauce and looks picture ,0
2428,a group of people gather together with a white sink ,0
2429,an old airplane is flying over front that has it s landing gear down ,0
2430,a man sits next to an unattended backpack left his phone ,0
2431,the people are preparing food in the kitchen ,0
2432,two people are preparing food from a market area ,0
2433,a white cat sitting nearby ,0
2434,a person standing in front of a woman s holds a sports flags clean ,0
2435,a bathroom with a glass shower  toilet  but empty toilets ,0
2436,"a kitchen with a stove  microwave and refrigerator 
a white bathroom with different paws wearing a greenery ",0
2437,a man riding a short motorcycle ,0
2438,a bathroom with a mirrors reflection reflection inside ,0
2439,a kitchen with a grill roll from him ,0
2440,a man is holding a banana ,0
2441,a black and white kitten lying nearby ,0
2442,a hotel room with two others are sitting on the counter ,0
2443,a bathroom with a mirrors reflection on far over back colored cabinets next to a shower ,0
2444,a man wearing a paper blue basket ,0
2445,a brown cow stands on a bike ,0
2446,a little girl standing up their hind phone ,0
2447,a group of planes near an overcast weather ,0
2448,a man and an orange shirt on a river ,0
2449,a very clean kitchen with two computers ,0
2450,an image of a boy wearing a paper helmet standing next to a motorcycle ,0
2451,a man on a chair as a group of people wearing flowers  a clock hanging on it s off ,0
2452,a toilet sitting in the coner distance ,0
2453,"a man riding a motorcycle with different observe 
a plane is flying in the background 
a bathroom with a glass shower  sink  mirror  toilet and tub ",0
2454,"a picture of a flower room outside a fence pool 
a motorcycle is parked nearby ",0
2455,a white toilet with circle designs ,0
2456,a woman is sitting on a chair as a man on a motorcycle ,0
2457,a group of people standing outside of a building in the background ,0
2458,"a bathroom with walls 
a child is standing on a coast crossing ",0
2459,a person dressed in pink stand nearby ,0
2460,"a bathroom with a mirrors reflection on far in a mirror 
a bathroom with a toilet one the roll of a toilet ",0
2461,a large propeller plane flying very low very sign ,0
2462,a cat in a horrific crash view of a plane ,0
2463,a kitchen with a grill roll from him ,0
2464,a man is holding a banana ,0
2465,a man sitting in a smiling ,0
2466,a man is playing violin in his bowl ,0
2467,a woman in man as a group of herself ,0
2468,a bathroom with a glass shower  sink  and mirror hanging on the outside ,0
2469,a kitchen with a grill roll from him ,0
2470,a bathroom with a glass shower  sink  mirror  and white ,0
2471,a group of motorcycles parked in the distance ,0
2472,"a bathroom sink with two sinks  mirrors and side of the toilet 
a toilet in an opened end 
blue sky with delta plane on it ",0
2473,a bathroom with a glass shower  sink and white ,0
2474,a person sitting on a chair as the dog rides a surfboard ,0
2475,a kitchen with a grill roll from him ,0
2476,a bathroom with a large floral cap ,0
2477,"a plane is flying in the background 
a picture of a flower pot on the stove ",0
2478,a man working on a cell phone ,0
2479,a motorcyclist stopped through the side of the street ,0
2480,elderly young child giraffe stand up to him ,0
2481,a red train is parked nearby ,0
2482,a bathroom with a commode roll wall and window ,0
2483,a black and white shelf in the coner trunk pack customers ,0
2484,a kitchen with a grill in built in the sink ,0
2485,a bathroom with a glass shower  sink  mirror  toilet  and hanging towels ,0
2486,a kitchen counter decorated for painted yellow tone blue tile floor ,0
2487,two women are preparing food in the room ,0
2488,"a woman sitting on a white table and a picture of a bathroom including a tub and toilet and tiled floors 
a kitchen with a grill roll from him ",0
2489,a bathroom with a glass shower  sink  sink cabinet as a large mirror ,0
2490,a group of men are in front of the stove ,0
2491,a bathroom with a glass shower  sink  mirror and toilet ,0
2492,a young boy wearing a paper paper sits behind it ,0
2493,a young child mutton plaza for his cell phone ,0
2494,a bathroom with a toilet and marble ornate toilet ,0
2495,a bathroom with a glass shower stall with white walls ,0
2496,a man riding a motorcycle in front of a building ,0
2497,a white plane is flying in the background ,0
2498,a man standing next to some cows formations ,0
2499,"a street view of a large line 
a man peddling a motorcycle ",0
2500,a jet flying over building ,0
2501,a woman wearing a glass hat blocks ,0
2502,a modern bathroom with glass and new towels hanging on the window ,0
2503,a bathroom with a mirrors reflection on far in a tank ,0
2504,a kitchen with a grill roll and bar ,0
2505,a kitchen with a grill roll from him ,0
2506,a kitchen with a grill roll from countertop ,0
2507,a kitchen with a grill roll from him ,0
2508,a kitchen with wood table and chairs in a kitchen ,0
2509,two men are riding bikes alongside the street ,0
2510,a man in shirt with yellow planes over a runway ,0
2511,a man carries its umbrella ,0
2512,a bathroom has a glass shower  sink  sink and commode ,0
2513,a kitchen filled with pans  oranges and pears ,0
2514,a kitchen with a grill roll from him ,0
2515,a man riding a short next to a bike ,0
2516,a man on a chair ,0
2517,a white bathroom with other mirrors on the wall above it ,0
2518,a kitchen with a grill roll from him ,0
2519,a bathroom with a mirrors reflection on far in the mirror ,0
2520,a bathroom with a glass shower  sink  mirror  shower and sink ,0
2521,a kitchen with a grill roll from him ,0
2522,a dog with sunglasses holding a banana ,0
2523,a young boy standing on a field near a water ,0
2524,police on a street track ,0
2525,a man and a silver motorcycle next to a van ,0
2526,"a man riding a scooter with a helemt 
a motorcycle with united s ski sticks into it s head  standing in front of a sky ",0
2527,a white vanity is clean and scale ,0
2528,a dog standing next to their large tree in black ,0
2529,a white cat sitting nearby ,0
2530,a car on the track with some cows in the garage ,0
2531,a motorcycle parked on the sidewalks under the busy intersection road ,0
2532,a group of planes parked in it s building ,0
2533,a little girl on a finished plate ,0
2534,a bathroom with two towels hanging other a shower chair ,0
2535,a narrow kitchen with two oak walls  sink  a sink and white appliances ,0
2536,a man holding a huge while sitting on a computer monitor ,0
2537,a group of women operating a tub for barside viewing ,0
2538,a man sitting on a bench on a city street ,0
2539,a kitchen filled with pans  stove paper backlit ,0
2540,a man rides a motorcycle down the street ,0
2541,a man standing next to a scooter down the street ,0
2542,two blue angels pilots almost hit very intersection ,0
2543,a group of motorcyclists cross front distance from each other ,0
2544,a person sits on a bench ,0
2545,a very large kitchen ,0
2546,a man in a paper looking air to the back ,0
2547,a person sitting on the coast with silver motorcycle ,0
2548,a row of people standing around a parked motorcycle ,0
2549,a man and woman also brushes up while holding an umbrella ,0
2550,the white wing of onlookers stand on far into to it ,0
2551,a person walking past a motorcyclist with bike on the boardwalk ,0
2552,a kitchen with a stove with matching tables in it ,0
2553,a person riding a motorcycle on the sidewalks in front of motorcycles ,0
2554,a man on a motorcycle ,0
2555,a bathroom with a glass shower  sink  mirror  and tub ,0
2556,a little boy dragging his cell handlebars ,0
2557,a bathroom with a glass shower  sink  toilet  and white ,0
2558,a woman is working in the coast with towels on an suv ,0
2559,a woman walking while the children do coke on leashes ,0
2560,a plane on an airport  ,0
2561,"a bathroom with a mirrors reflection on far in the bowl 
a man doing stunts on a coast crossing with cars nearby ",0
2562,a bathroom with a large floral sweater in a bathroom ,0
2563,"a desk with two green walls 
a woman is taking a silver motorcycle ",0
2564,"a man leans forward on to get the rider 
a bathroom with a mirrors reflection on right ",0
2565,a bathroom is accented in magazine with lines ,0
2566,a bathroom with a tub and marble cabinet ,0
2567,a street is in this kitchen near the stove ,0
2568,a silver sport tourer banana ,0
2569,a woman is taking a silver motorcycle ,0
2570,a kitchen with a table ,0
2571,a bathroom with a glass shower  sink  mirror and toilet ,0
2572,a colorful jet flying through the sky as a special red bird and has flair ,0
2573,a bathroom sink with two sinks and marble tubs ,0
2574,a group of men in the house point ,0
2575,a bathroom with a glass shower  sink and tubshower combination ,0
2576,a room with a glass enclosed kitchen with a white sink in the middle of the dishwasher ,0
2577,a glass bowl filled with oranges on top ,0
2578,a blue airplane is flying front of graffiti ,0
2579,two people on motorcycles ,0
2580,a group of people standing under a commercial plane in the tarmac ,0
2581,a child standing in front of an orange truck talking on a phone ,0
2582,"a bathroom with the grill in built in a window 
a person riding a motorcycle ",0
2583,a group of people gather together on marble with wooden cabinets ,0
2584,a woman in a suit stands by a racing motor motorcycle ,0
2585,a white toilet hiding nearby on a yellow door ,0
2586,a kitchen with a glass table and countertop ,0
2587,a white kitchen with destroyed same porcelain conference table is displayed ,0
2588,a bathroom with a glass shower  sink  mirror  and white tiled walls ,0
2589,"a roadside vendor sells umbrella see a tree that with change 
a man and child is carrying a textbook ",0
2590,a red truck and paved point full of building ,0
2591,a bathroom with a toilet one the same window next to a white sink ,0
2592,a large passenger jet flying through the sky ,0
2593,a person heats metal pattern ,0
2594,a man kiteboarding on the coast with people in the background ,0
2595,a bathroom with a white porcelain toilette  and a white sink  and tub walls ,0
2596,a bathroom with large feet ,0
2597,the bathroom with white porcelain toilet seats blotter ,0
2598,a small bathroom with two sinks light and a picture of a mirror on the wall ,0
2599,a man and young child stand nearby ,0
2600,a kitchen with an oak top ,0
2601,a woman and another plane for ski sticks into a cloudless sky ,0
2602,a man is is hugging to heater ,0
2603,a broken toilet with graffiti on the mouse ,0
2604,a corner with an oak top ,0
2605,a kitchen filled with pans  and refrigerator ,0
2606,a group of motorcycles parked on the sidewalks in front of a tree ,0
2607,a bathroom with two sinks light on the wall of the toilet ,0
2608,a kitchen with a grill roll from him ,0
2609,a group of people gather around him by the building ,0
2610,a group of men in the distance ,0
2611,the kitchen bathroom is clean the and decorations is turned off in a crowded the day ,0
2612,a bathroom with a large floral sweater in a parking lot ,0
2613,a bathroom with a tub and marble cabinet and sink ,0
2614,a delivery motorcyclist on a cement wall in a still station event ,0
2615,a bathroom with a glass shower  sink with white sink and a mirror ,0
2616,a giraffe is walking in the side walk ,0
2617,a kitchen with a grill roll from him ,0
2618,a person is melting yellow owner in front of a green bike ,0
2619,a kitchen with white porcelain toilet overlooks one mirror ,0
2620,"a group of people outside 
a black and white shelf in a bathroom ",0
2621,an awesome red and blue top ,0
2622,a man sitting on the coast with graffiti on the side ,0
2623,a living room with a television pool on the ground ,0
2624,"a man riding a chair 
a white toilet sitting nearby ",0
2625,a woman riding on a track with a pilot ,0
2626,a woman walking in the field looking out towards other planes ,0
2627,man in tan suit while a stands on a skate board ,0
2628,a very simple bathroom with an orange tub and a sink ,0
2629,a large group of onlookers stand off on a table ,0
2630,a woman stands next to a bicycle ,0
2631,a bathroom with a glass shower  sink and toilet and sink ,0
2632,a white toilet sitting nearby ,0
2633,a man sits in the coast with onlookers in front of a group of people ,0
2634,a kitchen with a grill roll from him ,0
2635,a street corner is under construction in an intersection ,0
2636,"a view of three mopeds in the distance 
an image of a woman holding a child ",0
2637,a man riding a motorcycle in the water ,0
2638,a group of young children s vehicles on a street ,0
2639,a bathroom with a glass shower stall with a tub ,0
2640,a group of people walking in front of a building ,0
2641,a white structure by the ocean ,0
2642,a bathroom with a mirrors reflection on far in front of toilet ,0
2643,a man riding a motorcycle  with graffiti ,0
2644,"two motorcycles parked on the sidewalks under yellow vintage motorcycles on a street next to a sign taking 
a man races a ticket 
the people are preparing food from a market stall ",0
2645,a man sitting in the coast with onlookers in the background ,0
2646,a young person riding in the coast with many flood through dogs ,0
2647,an airplane sitting on the asphalt point ,0
2648,a person riding a motorcycle on the street ,0
2649,a plane in flight ,0
2650,a bathroom with a mirrors reflection reflection on the walls ,0
2651,a man standing next to her light out ,0
2652,a pair of yellow jet airplane that is parked on top of an airport tarmac ,0
2653,a living room with a television pool on the ground ,0
2654,"a woman is riding a motorcycle with people standing 
a bathroom with a mirrors reflection on top ",0
2655,a white toilet sitting nearby ,0
2656,a man working on a chair as a smiling red pickup truck ,0
2657,a bowl of muffins on him ,0
2658,"a line of benches 
a kitchen filled with pans  and refrigerator ",0
2659,a bathroom with a wicker basket ,0
2660,several people climbing to an unattended backpack left having a pier ,0
2661,a bathroom with a glass shower  sink  and tub and wooden if for the tub ,0
2662,a man with a scooter  a ground and a woman standing behind a high chair ,0
2663,a bowl of muffins on him ,0
2664,"a picturesque park with pots 
a motorcycle parked next to each other in a blue sky ",0
2665,a group of young children s vehicles in the intersection ,0
2666,a group of people walking in the wild ,0
2667,a three level hanging other other others are around the ground ,0
2668,a very dirty bathroom that has ornate mirrors ,0
2669,a blue motorcycle parked near stores ,0
2670,a man is riding a motorcycle with the cop background through the intersection ,0
2671,a kitchen filled with pans  a refrigerator and counter top ,0
2672,a line of people outside stand ready for guests ,0
2673,a kitchen with a grill roll from him ,0
2674,rough filled with deep tops ,0
2675,a motorcycle parked on the asphalt and a stop light out the rain ,0
2676,a group of children tablecloth ,0
2677,a white toilet hiding nearby on a plate ,0
2678,a woman is walking with yellow umbrella standing in a snow plate ,0
2679,a man on a chair as the bus stop sign on a sunny day ,0
2680,a construction site as well leaving a trail on either side ,0
2681,a woman is crossing with benches line the street ,0
2682,a man stands in flooding waters ,0
2683,"a black cat sits nearby 
a plane that is flying in the background 
a kitchen with wooden cabinets  an open door ",0
2684,there is a woman s photo waiting for a bus ,0
2685,a man riding a motorcycle and paved to gas wave in a city street ,0
2686,a bathroom with a white porcelain toilette  sink and a tub ,0
2687,a person is in front of the shore of flush inside ,0
2688,a birds eye view from the feet of the dog s head out into a memorial by snow ,0
2689,a small  neat landscape up for takeoff ,0
2690,a muddy motorcycle is parked on the asphalt in the background ,0
2691,a man is carving pond in the air ,0
2692,a man is playing violin in his tree ,0
2693,a man riding a motorcycle and paved to his motor cycle ,0
2694,a car with its tail full flying in the rain ,0
2695,a woman standing on the coast with people in the kitchen preparing food ,0
2696,a man riding a motorcycle with people watching from a white wooden key ,0
2697,a man in a grassy meadow woman wearing jeans is smiling ,0
2698,a boy with his head leaning up ,0
2699,a kitchen with a table with the windows driving around a track ,0
2700,a man is cutting a heater garbage and a white table ,0
2701,a cat peeking out of the windows ,0
2702,a man riding a motorcycle  with a powmia flag on a wheelchair and cleaner ,0
2703,a man cutting up on the bench ,0
2704,a bathroom with a mirrors reflection on far in the tank with controls on the side ,0
2705,a kitchen with a grill roll from him ,0
2706,a man standing next to a scooter down a street ,0
2707,a motorcyclist standing next to a motorcycle  with a powmia flag on a pillow ,0
2708,a man riding a motorcycle in front of a building ,0
2709,a group of people walking in the background ,0
2710,a man trying to heard front of meat ,0
2711,a bathroom with a mirrors reflection on far over back of it ,0
2712,a tall brick building in the background as a parade ,0
2713,a bathroom with a glass shower  sink  and mirror ,0
2714,a bathroom with a mirrors reflection on top of a toilet in a bathroom ,0
2715,a bathroom with two oak top of it ,0
2716,a bathroom with a mirrored medicine cabinet on the walls ,0
2717,a man standing next to a motorcycle  exchanging a trophy ,0
2718,a beautiful young lady s point of picture ,0
2719,a herd of sheep grazing in a line across a grassy field ,0
2720,a kitchen with a glass table with a stove top oven ,0
2721,a red and white ad is a real looking convenience store ,0
2722,a bathroom with a beige colored commode that toilet ,0
2723,a kitchen with a grill roll from him ,0
2724,a person driving a coast with people in a parking airport ,0
2725,the view of a motorcycle  and people on a street ,0
2726,"a glass bowl full of oranges sits near it 
a group of people walking in the background ",0
2727,an orange dripping with a bag up view ,0
2728,a fighter jet is flying in front of a blue sky ,0
2729,"a kitchen with a grill in built in view 
a meal of a cake and barside viewing ",0
2730,a person riding a bike ,0
2731,"a little dog on the bike 
a silver park bench ",0
2732,a kitchen with a sink in the room ,0
2733,a black and white shelf in the coner trunk near a large metal covered field ,0
2734,a woman sitting on a bench as they prepare food ,0
2735,"a two sectional toilet is opened in the wall 
a parade dressed looking at sheep stand nearby ",0
2736,a group of men on a snowy sidewalk ,0
2737,a man and a silver motorcycle with circle flags ,0
2738,two people are preparing food from under a large kitchen ,0
2739,"a toilet sitting underneath 
three women are preparing food in a shop ",0
2740,a white plane is flying in front open blue sky ,0
2741,two giraffes standing on far board distance behind it ,0
2742,a bathtub in a bathroom for munching ,0
2743,a woman sitting on a park table with a dog on a leash ,0
2744,a kitchen with a grill roll from him ,0
2745,a white american eagle commercial airliner in the air amongst the runway ,0
2746,a man standing in a flower bed in a bathroom sink ,0
2747,"the small kitten is laughing sitting on her bike 
a young girl pushes up stairs on her track ",0
2748,a kitchen with a grill roll from him ,0
2749,a group of men in the house ,0
2750,a man is riding a scooter on the street ,0
2751,two men on a street under a tree ,0
2752,a dog jumping through the front paws inside of a tv ,0
2753,a toilet seat is in front of a blue motorcycle ,0
2754,a toilet in a bathroom next to a sink ,0
2755,a bathroom with a mirrors reflection on far over back towel ,0
2756,some motorcycles parked on the asphalt and eating a red truck ,0
2757,a yellow bus driving towards some sheep ,0
2758,a racer turning into the tracks ,0
2759,a beautiful white and green bus on the street ,0
2760,a southwest air plane flying nearby ,0
2761,a man on a chair as a house pasture ,0
2762,a woman is working in the coast with towels on a wall ,0
2763,two people riding skate in windows outside ,0
2764,a bathroom is decorated up with him that runs alongside passengers on fourwheelers ,0
2765,a group of people walking in front of an old church ,0
2766,a commercial airplane is ready for takeoff ,0
2767,an airplane is flying in the background  with a woman and young up on the back of an umbrella ,0
2768,a window in a bathroom with a beige toilet ,0
2769,a man standing next to their kite in water space ,0
2770,a motorcycle parked near a flower bed while a man on a bicycle with two women dessert ,0
2771,a man riding a short drain from front of a door ,0
2772,a man standing in the basket of the men s photo on a bathroom sink ,0
2773,a man sitting on a chair as he looks at him ,0
2774,"a kitchen with purple wall one is lighting 
a corner of a large line in an intersection ",0
2775,"a nearly empty modern dish washer with different at mardi machine 
a bathroom with two sinks  mirrors ",0
2776,a man standing next to a bike on a road ,0
2777,people are presenting food on a table ,0
2778,a kitchen with wooden cabinets are and white cabinets ,0
2779,a blue motorcycle parked on the asphalt with a child ,0
2780,a white toilet sitting nearby ,0
2781,a white stove turned off with a race airplane attached to the side on the side of the street ,0
2782,an airplane is taking off from it s mountains and a surfboard strapped to the ground ,0
2783,a kitchen with a grill roll from him ,0
2784,a man riding a motorcycle on the sidewalks in a city ,0
2785,a bathroom with a mirrors reflection reflection on the walls ,0
2786,an image of a colorful motor scooter and some people sitting nearby ,0
2787,a man riding a motorcycle  with a powmia flag on the bike ,0
2788,a bathroom with a glass shower  sink  toilet and bathtub ,0
2789,a white toilet sitting nearby ,0
2790,a man looks after two men talking on his head in a park ,0
2791,a man looks after two dogs on a man s head in a park near a park while a wheel ,0
2792,a man on a chair as the house watches something in a big umbrella ,0
2793,a bathroom filled with cabinet  and new shower ,0
2794,a ca walking with the air rider on a bicycle ,0
2795,a man sitting on a snowy bench ,0
2796,a kitchen with a grill roll from him ,0
2797,a man and woman also brushes up a children s boots while seated in this kitchen ,0
2798,a toilet in a bathroom ,0
2799,a motorcycle parked on the sidewalks near the road ,0
2800,a man standing next to a motorcycle on a street ,0
2801,"a large dining room space  with right  carrots  square mirror and shower 
a large orange cat sitting nearby ",0
2802,a little girl is holding an umbrella in the center of a room ,0
2803,"a man doing an wheelie on a subway train 
a man and woman sitting on his cell phone ",0
2804,a bowl of muffins on him ,0
2805,a black and white kitten lying nearby ,0
2806,a person is holding a banana with his head in a clear sky ,0
2807,a jumbo jet is flying over front of trees ,0
2808,a man poses next to her cell phone a police officer with a cloudy sky ,0
2809,"a man rides a scooter with a helemt 
a motorcycle club stopping ",0
2810,a small bathroom with two sinks and marble and toilet ,0
2811,"a passenger jet flying over front distance  
a man is in a scooter is holding a surfboard to top of a green field ",0
2812,a cow hastily crossing to board the house ,0
2813,a man standing in a flower bed in a kitchen ,0
2814,a group of people gather in the room ,0
2815,a kitchen with white porcelain sink and a flower ,0
2816,a kitchen with wooden accents for garbage view ,0
2817,people are in a grassy area with red flowers ,0
2818,a man riding a motorcycle in front of a tall building ,0
2819,a large scree television set up ,0
2820,a group of people standing under computers ,0
2821,a commercial aircraft flies overhead ,0
2822,a large blue airplane flying very with graffiti in a hand ,0
2823,a kitchen area with a bowl utensils filled with food on chairs ,0
2824,the large stone bench in front of the body of water ,0
2825,a television in toilet  blotter ,0
2826,a white bathroom with two oak top reflection ,0
2827,a kitchen with a grill roll from the dash ,0
2828,a woman is holding a silver outside with a dog with a spoon next to a giraffe ,0
2829,"a fighter jet on left and are wearing trees for this passes by 
the black terrier stands about to be toward an airplane ",0
2830,a bathroom with a mirrors reflection on far end ,0
2831,a man and child is carrying a textbook ,0
2832,a man riding a motorcycle on a road ,0
2833,"a dog between the feet of him with trees in it 
a seaplane in the background as a plane goes up ",0
2834,a white eggshaped bathtub under the time view clean ,0
2835,"a man is surfing the windwo 
a blue motorcycle with stuffed other planes behind it ",0
2836,this bathroom with a shower stall with decorations and a toilet ,0
2837,a small propeller airplane flying in front front of sky ,0
2838,two airplanes are flying closely ,0
2839,a bathroom with a bathtub with white porcelain car  and a shower ,0
2840,a man riding a motorcycle on the side of a road ,0
2841,a motorcycle parked on the asphalt with a bus ,0
2842,a blurry image of a large line up in a field ,0
2843,a man on a chair and a silver motorcycle with headlights on ,0
2844,a man in a paper looking out the back of the television ,0
2845,a kitchen with a grill roll from him ,0
2846,a man riding a motorcycle next to a bus ,0
2847,a bathroom with a mirrors reflection reflection on the walls ,0
2848,a white cat sitting nearby ,0
2849,a kitchen with a grill roll from him ,0
2850,a man wearing a paper wrapper if a cat riding a rock by a tree ,0
2851,a man on a chair as a man wearing jeans is at a set ,0
2852,"a man is surfing the windwo 
a cat is sitting nearby ",0
2853,an image of a woman holding a child in the background ,0
2854,a bathroom with a toilet on top of a toilet next to a sink ,0
2855,a dog on stepping out outside of wood cabinets ,0
2856,a man sitting in a smiling at her food next to a table ,0
2857,"a close up of a colorful bus parked in the background 
a person talking on a track with a surfboard ",0
2858,a bathroom with a mirrors reflection on far in a mirror ,0
2859,a bathroom with a glass shower  sink  mirror  toilet and shower ,0
2860,a woman standing next to a motorcycle  exchanging a trophy to the back ,0
2861,a yellow and white airplane in flight ,0
2862,"a bathroom with a mirrors reflection and scale 
a group of people standing around ",0
2863,an image of a colorful airplane on the runway ,0
2864,a cat sitting on the coast with graffiti on it ,0
2865,a man wearing a glass is sitting nearby ,0
2866,a man is sitting next to a motorcycle on a street ,0
2867,a woman is riding a motorcycle on the street ,0
2868,a bathroom with a picture frame in the room ,0
2869,a man riding a short ,0
2870,a woman in a paper sits nearby on a motorcycle with a child on a cart holding onto a motorcycle ,0
2871,a kitchen with a table and chairs ,0
2872,a man and child on a scooter reading a magazine ,0
2873,a man standing in a flower bed ,0
2874,a kitchen with brown cabinets and cabinets with a banana ,0
2875,a kitchen with a grill roll from him ,0
2876,"a small propeller airplane flying very kite 
a group of people standing under a commercial jet in a runway 
an airplane is flying in a clear blue sky ",0
2877,a white cat is sitting on top of a bathroom mirror ,0
2878,a man standing in the coast with onlookers in front of a group of people ,0
2879,a man sitting on a chair as he looks person with surf boards ,0
2880,"a plain boarding  and paved point amongst the clouds 
a cat is in the bowl ",0
2881,a man and child near benches ,0
2882,a cat is sitting nearby ,0
2883,a woman sitting on a bench on a dirt sheep ,0
2884,"a man laying on his cell phone on a motorcycle 
a group of people walking in the wild flowers ",0
2885,a man on a chair as the house trees ,0
2886,a movie view over the bike is laughing ,0
2887,a white towel hanging grows on the against a blue wall ,0
2888,a group of people standing under a commercial plane in flight ,0
2889,a kitchen filled with pans  toilet seats rack and oven ,0
2890,"a group of people standing under computers 
a kitchen with a large roll of toilet paper ",0
2891,an airplane flying in the background  with a red truck ,0
2892,a kitchen with a table ,0
2893,a kitchen table with pots of bread on the floor ,0
2894,a deep bath tub near the keyboard and a telephone ,0
2895,a man walking past a motorcyclist s point of knives ,0
2896,a man wearing a paper wrapper inside a black shirt in his black truck ,0
2897,a car with its tail on the back ,0
2898,a airplane flying straight up ,0
2899,a dog with a glass hat  with some seated car with a computer chair ,0
2900,a bathroom with a mirrors reflection reflection on the walls ,0
2901,a kitchen with a grill roll from him ,0
2902,a white plane is flying in front of bright blue sky ,0
2903,a woman in a paper one one side  and red countertop ,0
2904,a plane at the terminal ,0
2905,a man wearing a paper covering phone in the skies ,0
2906,a man standing next to a motorcycle under a bicycle ,0
2907,an advertising photograph of two people walking ,0
2908,two horses and jockeys area ,0
2909,a dog herding sheep in plane rains ,0
2910,a large jetliner flying formation ,0
2911,a man taking a silver motorcycle ,0
2912,a large airplane is flying over a storefront ,0
2913,a bathroom with a glass shower  sink and tub ,0
2914,a young boy cutting a cake ,0
2915,a kitchen with a grill roll from him ,0
2916,a bathroom with a glass shower  sink  mirror and toilet ,0
2917,a construction site as well very above ,0
2918,a man rides a motorcycle in front of a bus ,0
2919,several men are dressed up on a tracks ,0
2920,an image of a colorful car  some traffic lights ,0
2921,an airplane flies low to depart ,0
2922,a dog is catching a frisbee ,0
2923,a woman walking while doing tricks with their owner in the background ,0
2924,a motorcycle gang on the asphalt loading terminal ,0
2925,a group of young people walking around ,0
2926,an airplane flies past a commercial building with trees ,0
2927,a kitchen with a grill roll from him ,0
2928,a bathroom with a tub  curtain covered in shower and a mirror ,0
2929,a bathroom with a mirrors reflection reflection on the walls ,0
2930,a white stove top open up under the screen ,0
2931,a black and white shelf in the coner trunk pack customers ,0
2932,a bath room with two sinks light on a door ,0
2933,a man looks after a jump in the rain ,0
2934,kitchen with a white oval hanging above the sink ,0
2935,a kitchen filled with pans  and utensils ,0
2936,a woman walking across the water next to a motorcycle ,0
2937,"two people are preparing food from a bar in a kitchen 
a couple of teddy bears in a guitar on a table wearing a robe ",0
2938,a man riding a motorcycle in a plaza ,0
2939,a wooden park bench next to a blue  case a liquor bottle ,0
2940,a man on a chair as a man walks ,0
2941,a group of blue motor scooter ,0
2942,a group of people gather in the kitchen area ,0
2943,a full planes flying in the distance ,0
2944,a bathroom with a glass shower  sink  sink and bathtub ,0
2945,"a kitchen sink with a glass shower 
a woman in a paper is sitting on a cart holding a restaurant with surf boards near by 
a man is surfing the windwo 
a jet airliner of flight that down the street has lots of stuff sitting around it ",0
2946,a group of people gather around him by a fence ,0
2947,a kitchen with a glass dish washer and a utensils on a table using a laptop ,0
2948,a small child is riding a motorcycle ,0
2949,a motorcycle parked on dry water with some food ,0
2950,a man wearing glasses reading a book ,0
2951,a cat is sitting nearby ,0
2952,a bathroom with a glass shower  sink  mirror  sink and white ,0
2953,a man is riding a motorcycle in the middle of a street ,0
2954,a kitchen with a grill roll from him ,0
2955,a bathroom with a glass shower  sink  sink and commode ,0
2956,a cat looking off in the bowl event ,0
2957,a woman is skiing in front of the forest ,0
2958,"a kitchen with white porcelain same mirror and a large mirror 
a bathroom with a tub including garbage bin ",0
